crop_path	page_id	page_num	line_num	label	transcription	source_page_image	x0	y0	x1	y1
line_crops/page046_line011.png	262534053	46	11	Sanskrit Text	मा पा प्म॒ ना पृ ङ्त मि॒ ति त द्य॒ थे षी॒ कां मुं जा द्वि वृ हे॒	00000015.png	282	1757	1803	1893
line_crops/page046_line012.png	262534053	46	12	Sanskrit Text	दे॒ व॒ मे न ᳰ स॒ र्व्व स्मा त्पा प्म॒ नो  व्वि॒ वृ ह त स्त॒ स्मि न्न ता॒	00000015.png	272	1866	1826	2022
line_crops/page047_line001.png	262534054	47	1	Sanskrit Text	ति मु॒ ज्ज य ति॥१३॥ अ॒ थ य॒ त्र रा॒ जा नं क्री णा॒ ति त॒ द्द	00000014.png	268	101	1830	259
line_crops/page047_line002.png	262534054	47	2	Sanskrit Text	क्षि ण तः॒ प्र ति वे श तः॒ के श वा त्पु॒ रु षा त्सी॑ से न प	00000014.png	285	237	1793	361
line_crops/page047_line003.png	262534054	47	3	Sanskrit Text	रि स्रु॒ तं क्री णा ति न वा॒ ऽ ए ष स्त्री न पु॒ मा न्य॒ त्के श वः	00000014.png	257	358	1819	498
line_crops/page047_line004.png	262534054	47	4	Sanskrit Text	पु॒ रु षो य द॒ ह पु॒ मां स्ते॒ न न स्त्री य॒ दु के श व स्ते॒ नो	00000014.png	261	509	1780	639
line_crops/page047_line005.png	262534054	47	5	Sanskrit Text	न पु॒ मा न्नै॒ त द॒ यो न हि॒ र ण्यं य त्सी॒ सं॒ नै ष॒ सो॒ मो	00000014.png	279	623	1759	757
line_crops/page047_line006.png	262534054	47	6	Sanskrit Text	न सु॒ रा य॒ त्प रि स्रु त्त॒ स्मा त्के श वा त्पु॒ रु षा त्सी॑ से न	00000014.png	263	745	1809	914
line_crops/page047_line007.png	262534054	47	7	Sanskrit Text	प रि स्रु॒ तं क्री णा ति॥१४॥ अ॒ थ पू र्वे द्युः द्वौ ख॒ रौ कु र्वं	00000014.png	211	1261	1798	1420
line_crops/page047_line008.png	262534054	47	8	Sanskrit Text	ति पु रो क्ष॒ मे॒ वा न्यं॒ प श्चा द क्ष॒ मं न्यं ने॒ त्सो म ग्र हां॒ श्च सु	00000014.png	220	1414	1811	1542
line_crops/page047_line009.png	262534054	47	9	Sanskrit Text	रा ग्र हां॒ श्च स ह॒ सा द॒ या मे॒ ति त॒ स्मा त्पू र्व्वे द्यु र्द्वौ ख॒	00000014.png	222	1521	1806	1662
line_crops/page047_line010.png	262534054	47	10	Sanskrit Text	रौ कु र्व्वं ति पु रो क्ष॒ मे॒ वा न्यं॒ प श्चा द क्ष॒ म न्यं ॥१५॥ अ॒ थ य॒	00000014.png	228	1647	1852	1794
line_crops/page047_line011.png	262534054	47	11	Sanskrit Text	त्र पू॒ र्व या द्वा रा॒ व्व स ती व॒ रीः प्र पा द॒ यं ति त द॒ प र या	00000014.png	246	1786	1787	1918
line_crops/page047_line012.png	262534054	47	12	Sanskrit Text	द्वा रा ने॒ ष्टा प रि स्रु॒ तं प्र॒ पा द य ति॑ द क्षि ण तः पा॒ त्रा	00000014.png	250	1899	1791	2053
line_crops/page049_line001.png	262534056	49	1	Sanskrit Text	सो यो॒ यं प॒ व ते॑ स॒ ऽ ए ष सू॒ र्ये स मा॒ हि तः सू॒ र्या त्प व त ऽ	00000012.png	203	115	1855	266
line_crops/page049_line002.png	262534056	49	2	Sanskrit Text	ए त॒ मे॒ वै ते॒ न र॒ स मु॒ ज्ज य ति॥7॥ ग्र॒ हा ऽ ऊ र्ज्जा हु त यः।	00000012.png	205	253	1847	385
line_crops/page049_line003.png	262534056	49	3	Sanskrit Text	व्यं॒ तो व्वि॒ प्रा य म तिं॥ ते॒ षां वि॒ शि प्रि या णां व्वो ह मि॒ ष मू॒	00000012.png	201	366	1877	515
line_crops/page049_line004.png	262534056	49	4	Sanskrit Text	र्ज ᳰ स॒ म ग्र भ॑ मु प या म॒ गृ ही तो सीं॒ द्रा य त्वा जु॒ ष्टं गृ	00000012.png	198	489	1858	641
line_crops/page049_line005.png	262534056	49	5	Sanskrit Text	ह्णा म्ये ष॒ ते यो॒ नि रिं॒ द्रा य त्वा जु॒ ष्ट त म मि॒ ति सा द य	00000012.png	152	619	1822	751
line_crops/page049_line006.png	262534056	49	6	Sanskrit Text	त्यू र्ग्वै र॒ सो र॒ स मे॒ वै ते नो॒ ज्ज य ति॥8॥ ता न्वा॒ ए ता॒ न्	00000012.png	194	736	1844	912
line_crops/page049_line007.png	262534056	49	7	Sanskrit Text	पं॒ च व्वा ज पे य ग्र हा॒ न्गृ ह्णा ति॑ प्र जा॒ प तिं वा॒ ऽ ए ष ऽ उ॒ ज्ज	00000012.png	230	1277	1788	1404
line_crops/page049_line008.png	262534056	49	8	Sanskrit Text	य ति यो॒ व्वा ज पे॒ ये न य॒ ज ते॑ सं व्व त्स रो वै॒ प्र जा॒ प तिः	00000012.png	239	1399	1799	1555
line_crops/page049_line009.png	262534056	49	9	Sanskrit Text	प॒ ञ्च वा॒ ऽ ऋ त॒ वः सं व्व त्स र॒ स्य त॒ त्प्र जा॒ प ति मु॒ ज्ज य ति त॒	00000012.png	235	1530	1848	1670
line_crops/page049_line010.png	262534056	49	10	Sanskrit Text	द॒ स्मा त्पं॒ च व्वा ज पे य ग्र हा॒ न्गृ ह्णा ति॒॥9॥ अ॒ थ स प्त॒ द	00000012.png	247	1654	1811	1796
line_crops/page049_line011.png	262534056	49	11	Sanskrit Text	श सो म ग्र हा॒ न्गृ ह्णा॒ ति। स प्त॒ द श सु रा ग्र हा॒ न्प्र जा॒	00000012.png	245	1789	1816	1918
line_crops/page049_line012.png	262534056	49	12	Sanskrit Text	प ते र्व्वा॒ ऽ ए ते ऽ अं॒ ध सी य त्सो॒ म श्च सु॒ रा च त॒ तः स त्य ᳰ	00000012.png	244	1902	1830	2058
line_crops/page050_line001.png	262534057	50	1	Sanskrit Text	यै व॑ त॒ स्मा द्वा॒ ऽ अं शुं गृ ह्णा त्य॒ थै ता न्प्र॒ ज्ञा ता ने	00000011.png	212	111	1828	269
line_crops/page050_line002.png	262534057	50	2	Sanskrit Text	वा॒ ग्नि ष्टो मि का न्ग्र॒ हा न्गृ ह्णा॒ त्या॒ ग्र य णात्॥1॥	00000011.png	205	256	1815	386
line_crops/page050_line003.png	262534057	50	3	Sanskrit Text	अ॒ थ पृ ष्ठ्या॒ न्गृ ह्णा ति॥ त द्य॒ दे॒ वै तै॒ र्दे वा॒ ऽ उ द॒ ज	00000011.png	219	404	1811	550
line_crops/page050_line004.png	262534057	50	4	Sanskrit Text	यं स्त॒ दे॒ वै ष॒ ऽ ए तै रु॒ ज्ज य ति॒॥2॥ अ॒ थ षो ड शि॒ नं गृ	00000011.png	221	542	1842	687
line_crops/page050_line005.png	262534057	50	5	Sanskrit Text	ह्णा ति॑ । त द्य॒ दे॒ वै ते नें॒ द्र ऽ उ द॒ ज य त्त॒ दे॒ वै ष॒ ऽ ए ते नो॒	00000011.png	228	669	1878	827
line_crops/page050_line006.png	262534057	50	6	Sanskrit Text	ज्ज य ति॒॥3॥ अ॒ थै ता न्प॑ ञ्च वा ज पे य ग्र हा॒ न्गृ ह्णा ति।	00000011.png	223	814	1810	952
line_crops/page050_line007.png	262534057	50	7	Sanskrit Text	य त्ये॑ ष वै॒ दे व स॒ न्ना क स॒ दे ष॒ ऽ ए व॒ दे व लो को॑ दे	00000011.png	252	1237	1887	1401
line_crops/page050_line008.png	262534057	50	8	Sanskrit Text	व लो क॒ मे॒ वै ते नो॒ ज्ज य ति॥6॥ अ पा ᳰ र॒ स मु॒ द्व	00000011.png	260	1382	1885	1528
line_crops/page050_line009.png	262534057	50	9	Sanskrit Text	य स ᳰ सू॒ र्ये स॒ न्त ᳰ स मा॒ हि तं॥ अ पा ᳰ र॒ स स्य	00000011.png	265	1532	1876	1669
line_crops/page050_line010.png	262534057	50	10	Sanskrit Text	यो र॒ स स्तं॒ व्वो गृ ह्णा म्यु त्त म॒ मु प या म॒ गृ ही तो	00000011.png	272	1658	1856	1809
line_crops/page050_line011.png	262534057	50	11	Sanskrit Text	ऽसीं॒ द्रा य त्वा जु॒ ष्टं गृ ह्णा म्ये ष॒ ते यो॒ नि रि॒ न्द्रा य	00000011.png	271	1795	1843	1936
line_crops/page050_line012.png	262534057	50	12	Sanskrit Text	त्वा जु॒ ष्ट त म मि॒ ति सा द य त्ये॒ ष वा॒ अ पा ᳰ र॒	00000011.png	259	1920	1865	2086
line_crops/page051_line001.png	262534058	51	1	Sanskrit Text	ष॒ ते यो॒ नि रिं॒ द्रा य त्वा जु॒ ष्ट त म मि॒ ति सा द य त्ये॑ षा	00000010.png	233	96	1873	257
line_crops/page051_line002.png	262534058	51	2	Sanskrit Text	वै॒ लो का॒ ना म य॒ मे व॒ व्यो मे द॒ मं त॒ रि क्ष मं त रि	00000010.png	238	235	1826	381
line_crops/page051_line003.png	262534058	51	3	Sanskrit Text	क्ष लो क॒ मे॒ वै ते नो॒ ज्ज य ति॥5॥ पृ थि वि स॒ दं	00000010.png	254	366	1817	497
line_crops/page051_line004.png	262534058	51	4	Sanskrit Text	त्वा अं त रि क्ष स॒ दं दि वि स॒ दं दे व स॒ दं ना क स॒	00000010.png	254	489	1857	625
line_crops/page051_line005.png	262534058	51	5	Sanskrit Text	द मु प या म॒ गृ ही तो सी॒ न्द्रा य त्वा जु॒ ष्टं गृ ह्णा	00000010.png	259	617	1868	746
line_crops/page051_line006.png	262534058	51	6	Sanskrit Text	म्ये ष॒ ते यो॒ नि रि॒ न्द्रा य त्वा जु॒ ष्ट त म मि॒ ति सा द	00000010.png	266	727	1822	916
line_crops/page051_line007.png	262534058	51	7	Sanskrit Text	व्यो॑ ग न्ध र्व्वः॒ के त पूः॑ के॒ तं नः पु ना तु॑ व्वा च स्प॒ ति र्व्वा॒	00000010.png	242	1234	1820	1391
line_crops/page051_line008.png	262534058	51	8	Sanskrit Text	ज नः स्व द तु स्वा हे॒ ति॑ प्र जा॒ प ति र्व्वै॒ व्वा च स्प॒ ति रं॒	00000010.png	231	1369	1873	1521
line_crops/page051_line009.png	262534058	51	9	Sanskrit Text	नं व्वा॒ जः प्र जा॒ प ति र्न ऽ इ द॒ म द्यां॒ न ᳰ स्व द त्वि॒ त्ये॒	00000010.png	231	1509	1850	1670
line_crops/page051_line010.png	262534058	51	10	Sanskrit Text	वै त॒ दा ह॑ स॒ ऽ ए ता॒ मे वा॒ हु तिं जु हो त्या॒ श्वः सु त्या॒ या	00000010.png	210	1656	1813	1794
line_crops/page051_line011.png	262534058	51	11	Sanskrit Text	ऽ ए त॒ द्ध्य स्यै त त्क र्म्मा॒ र ब्धं भ॒ व ति॑ प्र॒ सं न ऽ ए तं॒ य ज्ञं॒	00000010.png	228	1774	1817	1936
line_crops/page051_line012.png	262534058	51	12	Sanskrit Text	भ व ति॑॥१॥ अ ᳰ शुं॒ गृ ह्णा ति॥ सर्वत्वा॒	00000010.png	214	1900	1838	2066
line_crops/page052_line001.png	262534059	52	1	Sanskrit Text	व त्त॒ त्स वि तृ॒ प्र सू त ऽ उ द॒ ज य॑ दे व॒ मे वै ष॒ ऽ ए त॒ त्स	00000009.png	205	150	1831	315
line_crops/page052_line002.png	262534059	52	2	Sanskrit Text	वि ता॒ र मे व॒ प्र स वा यो॒ प धा व ति स वि ता वै॒ दे वा॒	00000009.png	223	293	1825	429
line_crops/page052_line003.png	262534059	52	3	Sanskrit Text	नां प्र स वि॒ ते द॒ मे प्र॒ सु व॑ त्व॒ त्प्र सू त ऽ इ द मु॒ ज्जया	00000009.png	251	431	1833	563
line_crops/page052_line004.png	262534059	52	4	Sanskrit Text	नी॒ ति त॒ द स्मै स वि ता॒ प्र स वि ता प्र॒ सौ ति॑ त॒ त्स	00000009.png	257	553	1798	692
line_crops/page052_line005.png	262534059	52	5	Sanskrit Text	वि तृ॒ प्रसूत ऽ उ॒ ज्ज य ति॥15॥ त॒ स्मा दा हा दे॒ व	00000009.png	261	679	1780	817
line_crops/page052_line006.png	262534059	52	6	Sanskrit Text	स वि तः प्र॒ सु व य ज्ञं प्र॒ सु व य ज्ञ॒ प तिं भ॒ गा य दि	00000009.png	268	792	1796	944
line_crops/page052_line007.png	262534059	52	7	Sanskrit Text	ध्रु व स॒ दं त्वा नृ ष॒ दं म नः स॒ द मु प या म॒ गृ ही	00000009.png	210	1229	1788	1374
line_crops/page052_line008.png	262534059	52	8	Sanskrit Text	तो सी॒ न्द्रा य त्वा जु॒ ष्टं गृ ह्णा म्ये ष॒ ते यो॒ नि रि॒ न्द्रा य	00000009.png	219	1361	1819	1510
line_crops/page052_line009.png	262534059	52	9	Sanskrit Text	त्वा जु॒ ष्ट त म मि॒ ति सा द य त्ये षां वै॒ लो का॒ ना म	00000009.png	234	1495	1877	1647
line_crops/page052_line010.png	262534059	52	10	Sanskrit Text	य॒ मे व॒ ध्रु व॒ ऽ इ यं॒ पृ थि॒ वी॑ म॒ मे॒ वै॒ ते॒ न लो क	00000009.png	233	1638	1808	1794
line_crops/page052_line011.png	262534059	52	11	Sanskrit Text	मु॒ ज्ज य ति॥4॥ अ प्सु ष॒ दं त्वा घृ त स॒ दं व्यो म स॒	00000009.png	234	1790	1813	1939
line_crops/page052_line012.png	262534059	52	12	Sanskrit Text	द मु प या म॒ गृ ही ता ऽसीं॒ द्रा य त्वा जु॒ ष्टं गृ ह्णा म्ये	00000009.png	239	1916	1852	2083
line_crops/page053_line001.png	262534060	53	1	Sanskrit Text	म॒ व र वै॒ रा ज सू॒ यं प॒ रं व्वा ज पे॒ यं॥12॥ रा॒ जा वै॒ रा	00000008.png	188	122	1781	285
line_crops/page053_line002.png	262534060	53	2	Sanskrit Text	ज सू॒ ये ने ष्ट्वा भ॒ व ति॥ स म्रा॒ ड्वा ज पे॒ ये ना॒ व र ᳰ हि॒	00000008.png	176	279	1820	423
line_crops/page053_line003.png	262534060	53	3	Sanskrit Text	रा ज्यं॑ प॒ र ᳰ सा॒ म्रा ज्यं॑ का म॒ ये त वै रा॒ जा स म्रा ड्भ॑ वि तु	00000008.png	182	420	1786	551
line_crops/page053_line004.png	262534060	53	4	Sanskrit Text	म॒ व र ᳰ हि॒ रा ज्यं प॒ रᳰ सा॒ म्रा ज्यं॑ न॒ स म्रा॑ ट्का म ये त रा॒	00000008.png	122	545	1781	680
line_crops/page053_line005.png	262534060	53	5	Sanskrit Text	जा भ॒ वि तु म॒ व र ᳰ हि॒ रा ज्यं॑ प॒ र ᳰ सा॒ म्रा ज्यं॥13॥ स	00000008.png	182	670	1770	803
line_crops/page053_line006.png	262534060	53	6	Sanskrit Text	यो॒ व्वा ज पे॒ ये ने ष्ट्वा॑ स म्रा ड्भ॑ व ति। स इद ᳰ स॒र्व्व	00000008.png	188	786	1766	956
line_crops/page053_line007.png	262534060	53	7	Sanskrit Text	ᳰ सं॒ व्वृ ङ्क्ते स क॒ र्म णः क र्म णः पु र॒ स्ता दे तां॒ सा वि	00000008.png	270	1265	1796	1419
line_crops/page053_line008.png	262534060	53	8	Sanskrit Text	त्री मा॒ हु तिं जु हो ति दे॒ व स वि तः प्र॒ सु व य ज्ञ म्प्र॒	00000008.png	287	1410	1751	1558
line_crops/page053_line009.png	262534060	53	9	Sanskrit Text	सु व य ज्ञ॒ प ति म्भ॒ गा ये॒ ति॥14॥ त द्य॒ थै वा॒ दो बॄ	00000008.png	274	1560	1747	1699
line_crops/page053_line010.png	262534060	53	10	Sanskrit Text	ह स्प॒ तिः स वि ता॒ र म्प्र स वा॒ यो पा॒ धा व त्स वि ता	00000008.png	263	1678	1760	1816
line_crops/page053_line011.png	262534060	53	11	Sanskrit Text	व इ॒ दे वा॒ ना म्प्र स वि ते॒ द॒ म्मे प्र॒ सु व त्व॒ त्प्र सू त इ द	00000008.png	263	1807	1777	1930
line_crops/page053_line012.png	262534060	53	12	Sanskrit Text	मु॒ ज्ज या नी॒ ति त॒ द स्मै स वि ता॒ प्र स वि ता प्रा॒ सु	00000008.png	256	1917	1810	2059
line_crops/page055_line001.png	262534062	55	1	Sanskrit Text	ची॒ न म्प्र त्य॒ व रो ह न्ति॥५॥ ते ने॒ न्द्रो ऽ य ज त स॒ इ दं	00000006.png	257	141	1819	292
line_crops/page055_line002.png	262534062	55	2	Sanskrit Text	स॒ र्व म भ व त्स॒ इ द ᳩ स॒ र्व मु॒ द ज य त्प्र जा॒ प तिं	00000006.png	260	273	1787	416
line_crops/page055_line003.png	262534062	55	3	Sanskrit Text	ह्यु॒ द॒ ज य त्स॒ र्व मु  ह्ये॒ वे॒ द॒ म्प्र जा॒ प ति स्ते॒ ने ष्ट्व इ॒	00000006.png	249	395	1782	558
line_crops/page055_line004.png	262534062	55	4	Sanskrit Text	ता॒ मे वो॒ र्ध्वां दि॒ श मु॒ द क्रा म त्॥६॥ श तं ॥ २९००॥	00000006.png	239	553	1766	685
line_crops/page055_line005.png	262534062	55	5	Sanskrit Text	त द्ये॒ ह स्म पु रा॒ वा ज पे॒ ये न य॒ ज न्ते ए तां॒ ह स्मै	00000006.png	236	688	1771	839
line_crops/page055_line006.png	262534062	55	6	Sanskrit Text	वो॒ र्ध्वां दि॒ श मु॒ त्क्रा म न्ति त॒ त अ उ॒ पा वि नै व॒ जा न श्रु	00000006.png	252	817	1777	968
line_crops/page055_line007.png	262534062	55	7	Sanskrit Text	ते ये॒ न प्र त्य॒ व रू ढं त॒ तोऽ र्वा ची॒ न म्प्र त्य॒ व रो ह	00000006.png	235	1216	1836	1372
line_crops/page055_line008.png	262534062	55	8	Sanskrit Text	न्ति॥७॥ स यो॒ वा ज पे॒ ये न य॒ ज ते स॒ इ द ᳩ स॒ र्व म्भ व ति स॒	00000006.png	241	1351	1832	1499
line_crops/page055_line009.png	262534062	55	9	Sanskrit Text	इ द ᳩ स॒ र्व मु॒ ज्ज य ति प्र जा॒ प ति ᳩ ह्यु॒ ज्ज॒ यति  स॒	00000006.png	241	1481	1829	1621
line_crops/page055_line010.png	262534062	55	10	Sanskrit Text	र्व मु ह्ये॒ वे॒ द॒ म्प्र जा॒ प तिः॥८॥ त॒ दा हुः न॒ वा ज पे॒ ये न	00000006.png	245	1623	1833	1760
line_crops/page055_line011.png	262534062	55	11	Sanskrit Text	य जे॒ त स॒ र्वं वा॒ ए ष॒ इ द मु॒ ज्ज य ति यो॒ वा ज पे॒ ये	00000006.png	262	1744	1831	1893
line_crops/page055_line012.png	262534062	55	12	Sanskrit Text	न य॒ ज ते प्र जा॒ प ति ᳩ ह्यु॒ ज्ज॒ य ति स॒ र्व मु ह्ये॒ वे॒ दं	00000006.png	270	1869	1800	2017
line_crops/page056_line001.png	262534063	56	1	Sanskrit Text	न्मु॑ खं य॒ द ति मा नः॒॥१॥ अ॒ थ दे वाः॒ अ न्यो॒ न्य॒	00000005.png	257	107	1732	261
line_crops/page056_line002.png	262534063	56	2	Sanskrit Text	स्मि न्ने व जु॒ ह्व त श्चे रु स्ते॒ भ्यः प्र जा॒ प ति रा त्मा॒	00000005.png	272	231	1739	380
line_crops/page056_line003.png	262534063	56	3	Sanskrit Text	न म्प्र॒ द दौ य ज्ञो॒ है षा मा स य ज्ञो हि॒ दे वा॒ ना	00000005.png	272	380	1739	519
line_crops/page056_line004.png	262534063	56	4	Sanskrit Text	म॒ न्न म्॥२॥ ते॒ हो चुः क॒ स्य न इ द॒ म्भ वि ष्य ती॒ ति ते	00000005.png	272	511	1739	631
line_crops/page056_line005.png	262534063	56	5	Sanskrit Text	म॒ म म मे॒ त्ये व न॒ स म्पा द यां॒ च क्रु स्ते हा॒ स म्पा	00000005.png	279	630	1754	761
line_crops/page056_line006.png	262534063	56	6	Sanskrit Text	द्यो चु रा जि॒ मे वा॒ स्मि॑ न्न जा म है स यो॒ न उ	00000005.png	279	757	1732	911
line_crops/page056_line007.png	262534063	56	7	Sanskrit Text	य त्प्र जा॒ प ति ह्यु॒ द॒ ज य त्स॒ र्व मु ह्ये॒ वे॒ दं प्र जा॒	00000005.png	301	1265	1809	1400
line_crops/page056_line008.png	262534063	56	8	Sanskrit Text	प ति स्ते॒ ने ष्ट्वै ता॒ मे वो॒ र्द्ध्वां दि॒ श मु॒ द क्रा म॑ त्त॒	00000005.png	298	1373	1821	1511
line_crops/page056_line009.png	262534063	56	9	Sanskrit Text	स्मा द्य॒ शच व्वे॒ द य॒ श्चा ने॒ षो बॄ ह स्प॒ ते र्दि गि॒	00000005.png	304	1503	1802	1653
line_crops/page056_line010.png	262534063	56	10	Sanskrit Text	त्ये॒ वा हुः॑॥४॥ त द्ये॒ ह स्म पु रा॒ वा ज पे॒ ये न य॒ ज	00000005.png	309	1642	1784	1769
line_crops/page056_line011.png	262534063	56	11	Sanskrit Text	न्ते ए ता॒ ᳩ ह स्मै वो॒ र्ध्वा दि॒ श मु॒ त्क्रा म न्ति त॒ त ऽ उ॒	00000005.png	319	1768	1835	1918
line_crops/page056_line012.png	262534063	56	12	Sanskrit Text	पा वि नै व॒ जा न श्रु ते ये॒ न प्र त्य॒ व रू ढं  त॒ तो ऽ र्व्वा	00000005.png	328	1895	1832	2034
line_crops/page057_line001.png	262534064	57	1	Sanskrit Text	ॐ न मो ग णे शा य। दे वा॒ श्च वाऽ अ॒ सु रा श्च	00000004.png	256	141	1728	279
line_crops/page057_line002.png	262534064	57	2	Sanskrit Text	उ भ॒ ये प्रा जा प त्याः॒ प स्पृ धि रे त तो॒ऽ सु रा अ ति	00000004.png	256	279	1728	413
line_crops/page057_line003.png	262534064	57	3	Sanskrit Text	मा ने॒ नै व क॒ स्मि न्नु॑ व यं॒ जु हु या मे॒ ति स्वे॒ ष्वे	00000004.png	255	427	1749	566
line_crops/page057_line004.png	262534064	57	4	Sanskrit Text	वा॒ स्ये॒ षु जु॒ ह्व त श्चे रु स्ते॒ ऽ ति मा ने॒ नै व प॒ रा ब	00000004.png	256	536	1751	685
line_crops/page057_line005.png	262534064	57	5	Sanskrit Text	भू वु स्त॒ स्मा न्ना॒ ति म न्ये त प रा भ व॒ स्य है त	00000004.png	274	695	1753	830
line_crops/page057_line006.png	262534064	57	6	Sanskrit Text	ज्जे ष्य॒ ति त॒ स्य न इ द॒ म्भ वि ष्य ती॒ ति त थे॒ ति त॒ स्मि न्ना	00000004.png	230	1184	1807	1334
line_crops/page057_line007.png	262534064	57	7	Sanskrit Text	जि॒ मा ज न्त स बॄ ह स्प॒ तिः स वि ता॒ र मे व॒ प्र स	00000004.png	208	1327	1773	1449
line_crops/page057_line008.png	262534064	57	8	Sanskrit Text	वा यो॒ पा धा व त्स वि ता व इ॒ दे वा॒ ना म्प्र स वि ते॒ द	00000004.png	206	1443	1799	1591
line_crops/page057_line009.png	262534064	57	9	Sanskrit Text	म्मे प्र॒ सु व त्व॒ त्प्र सू त इ द मु॒ ज्ज या नी॒ ति त॒ द स्मै	00000004.png	223	1574	1786	1705
line_crops/page057_line010.png	262534064	57	10	Sanskrit Text	स वि ता॒ प्र स वि ता प्रा॒ सु व त्त॒ त्स वि तॄ प्र सू त उ॒ द	00000004.png	230	1710	1801	1830
